monthly_income,fixed_expenses,total_emi,credit_card_outstanding,avg_interest_rate,active_loans,emi_income_ratio,expense_ratio,credit_utilization,interest_burden,loan_density,debt_stress_score
131941,50584.729913590345,88563.09728336308,338090.5251210965,21.157592690045014,7,0.6712325757979937,0.383389014132001,0.640609297187941,0.21157592690045013,1.1666666666666667,100.0
148291,50038.893687460586,31320.50679043547,455268.9526874423,36.850653658840166,3,0.21120976182260198,0.3374371586101691,0.7675262704537739,0.36850653658840166,0.5,71.20682007595079
201835,100529.88059420371,83599.65272737457,340207.3253233109,29.525058139329833,5,0.41419799701426696,0.4980795233443343,0.421392877007594,0.29525058139329835,0.8333333333333334,100.0
146213,78402.2738839016,81971.49274388574,391274.4272453515,13.51735544023872,1,0.5606306740432502,0.536219582963906,0.6690144297110234,0.1351735544023872,0.16666666666666666,97.65574212197536
127840,51558.557231481616,80325.79436282218,361211.8152445669,32.42813808008035,7,0.6283306818118131,0.4033053600710389,0.706374795143474,0.32428138080080354,1.1666666666666667,100.0
221263,59395.69262845837,72395.11156639068,743846.334958416,9.7162372498031,8,0.32719031906098484,0.26843933521853347,0.8404549506225804,0.097162372498031,1.3333333333333333,90.61212994914995
108347,46445.470134615694,26433.75582269366,278939.9073844678,28.23393394006806,3,0.2439731217541202,0.4286733378369101,0.6436262826484992,0.28233933940068057,0.5,83.51586725792185
165143,94669.99640554911,82373.87274404729,105024.49633350149,34.655430080794424,6,0.498803296198127,0.5732607280087507,0.1589902332122789,0.34655430080794425,1.0,95.43543664913558
78375,50003.320500612965,9078.76192546695,200798.39541009697,15.929153763209104,8,0.11583747273323063,0.638000899529352,0.6405052485170557,0.15929153763209103,1.3333333333333333,79.43579404763884
127566,33724.82077281783,11788.257233802415,41272.78342353435,23.239793049814352,3,0.09240908419016364,0.2643715470644046,0.08088515635736471,0.23239793049814353,0.5,48.83023297096466
39112,27035.30821486021,19473.979443070617,122788.45353585255,27.658446167406826,8,0.49790293114825673,0.6912279662216254,0.7848515387595402,0.27658446167406825,1.3333333333333333,100.0
163070,69505.14698092616,17520.86451571559,581417.6618474354,29.021594503940864,6,0.10744382483421593,0.42622890158168986,0.8913620865999807,0.2902159450394086,1.0,86.4446841711454
234366,85157.15945019067,69193.30387488702,666680.1948074243,9.70741678945547,1,0.29523610026576813,0.3633511663389343,0.7111528493973361,0.0970741678945547,0.16666666666666666,68.92408973682016
154518,41178.498390122244,52096.24647977562,294034.7562262631,29.63676278585881,1,0.3371532538589395,0.26649644954065055,0.47572897045370627,0.2963676278585881,0.16666666666666666,83.1777164380446
223060,99240.67600697279,79074.01233587763,430526.22817396873,32.13890710474575,2,0.3544966033169445,0.444905747363816,0.4825228953801317,0.32138907104745745,0.3333333333333333,85.28000708966103
171745,76002.7476331677,76502.4882468383,620999.332269828,37.70238442523233,1,0.4454423025231494,0.4425325199171312,0.9039554750790822,0.3770238442523233,0.16666666666666666,81.97362520511949
227136,147688.5378524231,145609.43405747286,18979.992219422675,35.512849191841696,1,0.6410671758658815,0.6502207393474531,0.020890559201780734,0.35512849191841694,0.16666666666666666,60.38627243784757
149331,43621.143491668205,60276.043662258344,389011.56172044954,30.545083397476148,5,0.4036405278358703,0.29211043582155216,0.6512572100241235,0.30545083397476147,0.8333333333333334,100.0
114395,77468.8721982552,64027.791844920524,393846.567110991,27.782793707332427,6,0.5597079579083047,0.6772050544014615,0.8607163055880742,0.27782793707332426,1.0,100.0
67327,35904.75265393529,26733.38822640763,85513.80483925773,10.514947499695515,4,0.39706786618158585,0.5332890616533529,0.3175316174761156,0.10514947499695515,0.6666666666666666,81.67553510639652
157118,77809.98491287552,31880.693406453694,66306.52561407606,30.475005475225153,7,0.20290923641119218,0.4952327862681266,0.10550434325487223,0.30475005475225153,1.1666666666666667,82.15068715860005
86286,22915.511325833206,17681.80107386019,172447.39779258033,17.496569275234492,2,0.20492085707832317,0.26557623862310464,0.49963898486596997,0.17496569275234491,0.3333333333333333,64.47220881553457
147094,40253.7092167815,79731.85180139539,185695.89343617423,29.73475922371906,8,0.5420469346227269,0.2736597632587427,0.3156075255213915,0.2973475922371906,1.3333333333333333,100.0
194352,83211.57352825599,35325.596762261346,568127.7619887139,16.992667787516403,3,0.18176091196520408,0.4281487894555034,0.7307974216739651,0.16992667787516402,0.5,80.56682965326158
43012,16170.98412859879,27957.1887383783,78176.43165936068,41.40218277150129,8,0.6499857885794267,0.3759644780200593,0.4543873317874121,0.4140218277150129,1.3333333333333333,100.0
98332,48607.85313357413,40541.230476533274,86469.7510126285,27.169858424446108,2,0.41228929012461124,0.494323853207238,0.21984133093150884,0.2716985842444611,0.3333333333333333,76.29251305868148
73649,29248.346052081666,26410.29823306291,90569.89331213385,26.917716536039343,1,0.35859683407870996,0.3971316114554395,0.3074376207149243,0.26917716536039343,0.16666666666666666,76.65736539749818
137073,47510.7618857121,20587.985835161075,306574.694049419,38.394528935019096,6,0.15019723676552693,0.3466091928075704,0.5591449338115804,0.38394528935019095,1.0,75.6425323024419
105757,29465.014141819433,57816.13649188081,188814.70244237027,30.37801596152447,3,0.546688507539745,0.278610533031567,0.4463409099217316,0.3037801596152447,0.5,91.02198814449665
172361,95023.76377034257,30164.54900896673,2068.587768202669,39.26898151959524,7,0.1750079716929394,0.551306639961143,0.0030003709774871767,0.3926898151959524,1.1666666666666667,67.92729746794919
173871,82130.47308657427,57548.15630907526,614891.2969034797,32.743247650840004,6,0.3309819136548088,0.47236441434496995,0.8841199753027815,0.3274324765084,1.0,98.3952983978816
135437,34175.05916957,76773.35647695758,341776.69857797056,8.65218841636457,2,0.5668565936705448,0.252331779126605,0.6308776379017007,0.0865218841636457,0.3333333333333333,94.262228441036
101029,39837.26768199191,58488.802145120026,289383.22920034727,20.657074697758432,6,0.5789308232796526,0.39431517368272384,0.7160895119231787,0.20657074697758432,1.0,100.0
152985,57196.16197786619,94299.00117141411,88097.96640513056,18.590995281609622,2,0.6163937717515712,0.37386777774204133,0.14396503971815955,0.18590995281609624,0.3333333333333333,82.0392245568405
55165,35291.25018109518,15969.949913041626,169710.80388340613,39.55907964823473,1,0.2894942429627776,0.6397398745779965,0.7691054286386574,0.3955907964823473,0.16666666666666666,69.35882990112204
158894,40023.526264916494,96380.05374061572,564867.8801568743,30.816425211875778,4,0.606568238829759,0.2518882164519522,0.8887495439677935,0.30816425211875775,0.6666666666666666,100.0
240989,90216.51697035198,54768.45596783583,710879.0999928133,40.57798967252971,5,0.22726537712441575,0.3743594810151168,0.7374601122798274,0.40577989672529713,0.8333333333333334,82.50748439340393
34358,21188.086615334432,7590.380662867695,106135.34726227864,34.92290964903896,6,0.22092032897338887,0.616685680637244,0.7722753599036515,0.3492290964903896,1.0,93.62683655186838
122382,75149.48528498758,48831.91712928582,226646.73640880093,19.32502848670768,1,0.3990122495896931,0.6140566855010343,0.4629903425520112,0.1932502848670768,0.16666666666666666,87.38267990571562
148904,68143.50858824188,82494.57610107368,337871.08401692664,17.819797928598902,2,0.5540118203746957,0.45763383514372935,0.5672632770391102,0.17819797928598902,0.3333333333333333,98.48853368309148
58467,30214.106359211994,10408.427051120447,160379.11374769948,36.00898562097216,4,0.17802225274292244,0.5167719629741905,0.6857676712833712,0.3600898562097216,0.6666666666666666,81.41969513192056
78514,28547.415679589714,49517.72039152196,117756.07065025572,29.55042971053895,4,0.6306865067570364,0.36359650100096436,0.3749524627781533,0.2955042971053895,0.6666666666666666,97.43468344536592
83138,22193.558790317315,44175.818424782956,219144.76413775096,20.6541877470404,2,0.5313553179627001,0.26694843260984524,0.6589789390463776,0.206541877470404,0.3333333333333333,98.67975525496894
212932,93293.28034128834,20089.734469141986,212053.5290096596,18.0727660862118,6,0.09434812272998885,0.43813649588266834,0.24896860148974742,0.180727660862118,1.0,73.21425955736711
231599,106160.62861773139,95697.39840082568,301923.1547148666,10.333020551527849,1,0.41320298619953316,0.45838120465861854,0.32591154831720626,0.10333020551527848,0.16666666666666666,76.07796815698968
46036,23128.50618081021,5919.917436120418,797.0637143966698,22.140547680619896,5,0.12859321913546828,0.5024004296813409,0.0043284805065419985,0.22140547680619896,0.8333333333333334,56.15430525667232
103752,54513.43073302732,16262.631544653259,327980.49476342235,16.480492969430742,5,0.15674523425720235,0.5254205290792209,0.7902992105294895,0.1648049296943074,0.8333333333333334,77.29849612448861
214247,76069.45546584087,124962.30211935242,649965.984548969,27.849355998406534,1,0.5832627860336547,0.3550549387661945,0.7584306717818323,0.27849355998406533,0.16666666666666666,96.75015494646048
236935,113690.30781860389,122563.08707447455,175515.82620697995,34.33557854093338,7,0.5172856989236481,0.4798375411762884,0.18519406821172468,0.3433557854093338,1.1666666666666667,97.32267947665872
122730,85679.37736721734,50424.014342066475,470508.68505108886,27.324048679038377,7,0.41085320901219324,0.6981127464125914,0.9584223194228976,0.27324048679038376,1.1666666666666667,100.0
91909,24124.563234808298,54825.93538959999,256715.71934698103,16.911758517708776,5,0.5965241204843921,0.2624831434876704,0.6982877611196429,0.16911758517708775,0.8333333333333334,100.0
43007,26447.104557446037,18524.756607274332,7680.891295319225,16.054925846213408,4,0.4307381730247246,0.6149488352464956,0.04464907628594894,0.16054925846213408,0.6666666666666666,78.11433191805045
163858,82446.7675948008,49611.05191635138,41639.41407369757,39.73164303265877,6,0.3027685673958634,0.503159855452897,0.06352972401972679,0.39731643032658776,1.0,84.26062395876232
104224,33535.15951136507,7847.183068473305,355046.635587794,16.60368272128894,4,0.07529151700638341,0.3217604343660296,0.851643181003881,0.1660368272128894,0.6666666666666666,62.455860432295324
115577,76914.85790271159,53039.77678083892,283231.0947733343,7.726169509773303,4,0.458912904650916,0.6654858484189033,0.6126458870997998,0.07726169509773304,0.6666666666666666,87.94824903321017
87694,37955.56490380521,61188.76723222839,279226.6328073915,39.559964924606376,8,0.6977531784640727,0.4328182646909162,0.7960254772487043,0.3955996492460638,1.3333333333333333,100.0
100022,27613.10833174405,8594.873291861357,8755.301870801908,23.075017529726807,6,0.08592982835637517,0.2760703478409155,0.02188344032013434,0.23075017529726807,1.0,42.210800785560714
95455,61568.67723675029,11837.88704461122,214269.03873415716,17.652837931091938,4,0.12401536896559866,0.6450021186606285,0.5611781434554428,0.1765283793109194,0.6666666666666666,80.58246531837723
117052,78494.54156769632,26254.580275207416,241650.84929369172,18.3666365052191,5,0.22429843381751202,0.6705954752391785,0.5161185825395801,0.18366636505219097,0.8333333333333334,91.26822929127118
46270,30811.41756424337,14557.761709169201,84980.05053257987,16.892868783690275,8,0.3146263606909272,0.6659048533443563,0.4591530718207255,0.16892868783690276,1.3333333333333333,100.0
61110,22330.908060407815,8598.339924416388,22274.75254019289,38.87943428713919,2,0.14070266608437879,0.36542150319764055,0.09112564449432536,0.3887943428713919,0.3333333333333333,48.62106670916455
93714,26335.423386410068,37738.42028819032,372020.9810423941,10.093165154923229,4,0.4026977856904018,0.28101909412051634,0.9924370452717687,0.10093165154923228,0.6666666666666666,80.17830074324269
114534,30265.688283107513,24281.76911383461,126543.26502650366,25.093815689075598,2,0.2120048991027521,0.26425068785781963,0.27621331881036126,0.250938156890756,0.3333333333333333,59.26452543653407
207763,80397.87306447544,126226.32750722014,33487.82121298305,15.443178740008802,8,0.6075495998191215,0.3869691574749856,0.04029569896105545,0.15443178740008803,1.3333333333333333,77.85045596012004
238044,77723.96655409397,138929.0948936107,665457.8527224023,16.700192886526406,5,0.5836277952547037,0.32651092467818543,0.6988811445808363,0.16700192886526405,0.8333333333333334,100.0
148159,53588.90790148987,16360.337768501771,464536.72360302537,12.941362305678958,8,0.11042419136536945,0.3616986339101227,0.7838483041918233,0.12941362305678958,1.3333333333333333,84.04760434432829
149228,90661.30597129253,26518.763020821927,477429.45871190866,20.942794956504912,8,0.17770634881404246,0.6075354891259853,0.799832234419661,0.20942794956504912,1.3333333333333333,92.44197429213723
181325,58084.28533228588,65400.43468646955,282928.3754202227,22.38082834953868,2,0.36068073727544214,0.32033247115558183,0.3900846207365541,0.2238082834953868,0.3333333333333333,88.44615105502973
231556,147998.10933325032,142458.73494315016,922905.5339966813,40.7429777075903,2,0.615223682146652,0.6391460784140783,0.9964172100881442,0.407429777075903,0.3333333333333333,100.0
34338,19537.602408389797,9897.487058886043,60084.647790696705,9.247153672064503,3,0.2882371442392115,0.5689790438694682,0.43745011205294937,0.09247153672064502,0.5,78.06686332782824
37614,13952.953594521798,7280.472239634704,6956.803755269705,29.03555963835533,7,0.19355751155513118,0.3709510712639389,0.04623812779330638,0.2903555963835533,1.1666666666666667,72.3799457137009
102476,44462.426700912634,6123.119056778044,312903.16816442803,15.878151787307594,8,0.059751737546138065,0.43388136442594005,0.7633571962323569,0.15878151787307593,1.3333333333333333,74.79123319036916
145070,96329.75785334161,21105.806527564182,11486.202196262231,32.59322979346891,2,0.14548705126879563,0.6640225949771945,0.01979424104960059,0.3259322979346891,0.3333333333333333,58.137068887405476
228483,115412.36980563206,146260.2116450726,400858.4497016138,11.633451328373775,3,0.6401360785925981,0.5051245379552617,0.438608616069482,0.11633451328373776,0.5,88.38704640271683
115380,80356.70500745554,54721.65567351372,378721.18649347936,26.043727494485328,8,0.47427332010325635,0.6964526348366749,0.820595394551654,0.2604372749448533,1.3333333333333333,100.0
211365,59621.162337938,27068.08290482862,779482.9103602835,7.49195379711392,2,0.12806322193754227,0.2820767976625175,0.9219630856105356,0.0749195379711392,0.3333333333333333,51.87590341368117
179770,101641.07437257985,12844.022907947603,323126.2436846627,32.163925230146816,4,0.07144697618038384,0.5653950846780879,0.4493606325925664,0.32163925230146817,0.6666666666666666,62.25695604939817
47642,17475.686832916574,14942.407270787011,75655.59049077425,27.60540844848637,4,0.3136393785060873,0.36681261980850033,0.39700049583757113,0.2760540844848637,0.6666666666666666,87.89307238110037
201136,115571.54501316299,19408.083096758437,536679.2804571149,40.392716846800724,1,0.09649233899828194,0.5745940309699059,0.6670601986431008,0.40392716846800725,0.16666666666666666,58.07923346429598
233503,121009.71443664726,54447.3217819549,372754.6381664008,23.378506034346792,3,0.23317611243519312,0.5182362300983168,0.3990897741853432,0.2337850603434679,0.5,90.25076582125378
187806,91386.52389988331,130320.43082829166,132877.10444543764,25.611723819572553,2,0.6939098368970729,0.48660066185256756,0.17688080312321977,0.2561172381957255,0.3333333333333333,89.83843673633642
164837,70360.96682761492,72849.17129933942,507588.26669780066,23.94400653035605,7,0.4419467188758556,0.426851779804382,0.7698336336772094,0.2394400653035605,1.1666666666666667,100.0
100536,59972.33201839956,33825.993966821,236995.921324742,24.88063988259166,2,0.3364565326531889,0.596525941139488,0.5893309892096911,0.2488063988259166,0.3333333333333333,84.76793389103211
47099,29282.35586116839,22385.92263826408,185856.39917300534,8.564733925759263,2,0.4752950728946279,0.6217192692237286,0.9865198792596729,0.08564733925759263,0.3333333333333333,86.41358988759806
131474,61795.366013844236,14906.216614087729,111229.16802742954,27.30317371852425,5,0.11337767630168497,0.47001966939352446,0.21150411493418764,0.2730317371852425,0.8333333333333334,83.99157756872701
235441,105479.70365312776,108117.87013968246,683767.4226261606,13.401441185020218,1,0.45921428357712746,0.44800907086330655,0.7260496500462542,0.1340144118502022,0.16666666666666666,88.03387633233228
85154,48737.6119911548,23003.48711003647,147731.4866937838,11.091203221035592,7,0.27013983030787125,0.5723467129101957,0.4337185766193714,0.11091203221035592,1.1666666666666667,95.73157573382097
226213,108025.58085374726,97059.6340235773,810857.844661584,33.269918530832086,6,0.42906302477566405,0.47753922565788554,0.8961220671022266,0.3326991853083209,1.0,98.41458550373144
210016,144095.33896047014,80337.36758198527,372814.58288690547,33.5370020739774,6,0.3825297481238823,0.6861160052589809,0.44379307158371917,0.33537002073977396,1.0,100.0
191234,82975.84759435477,132683.41262574494,124531.59427571838,33.30181973142278,5,0.6938275234829839,0.4338969408910276,0.16280001761679197,0.3330181973142278,0.8333333333333334,98.48242741478106
210948,96815.0018776054,143253.96838683164,36294.74718197231,9.810319118249048,2,0.6790961203084724,0.4589519781064784,0.04301385552597359,0.09810319118249047,0.3333333333333333,66.18411523771826
245172,137769.05489970793,62216.96801701823,144159.2341449381,30.137922100996818,3,0.2537686522809221,0.5619281765442544,0.1469980606930421,0.30137922100996817,0.5,67.08156495582531
221177,66792.30250294249,69483.44453406759,270162.6383485916,38.762799310890856,7,0.3141531196013491,0.3019857512442184,0.3053692725154419,0.38762799310890855,1.1666666666666667,94.6827143967473
219749,126811.11820652545,100750.19788506911,457425.0876370863,24.555608334943596,8,0.45847852725186056,0.5770725609969805,0.520394959291153,0.24555608334943596,1.3333333333333333,97.60894690404163
139960,83682.5769702478,84865.7751804532,548812.7882963931,29.649902187016178,1,0.60635735338992,0.597903522222405,0.9803029227929285,0.29649902187016175,0.16666666666666666,97.1477971929437
125169,76167.94784463098,27059.875530663216,405978.45992251625,13.281126320553689,1,0.21618671980013593,0.608520862550879,0.8108606362648025,0.13281126320553688,0.16666666666666666,79.14907113280859
72341,20819.03559570694,24776.033879015,93657.61385881438,7.648814222607256,4,0.3424895132637785,0.28779026548854647,0.32366712465550096,0.07648814222607256,0.6666666666666666,85.32718485195502
242102,116330.36599342019,139043.31669741013,340930.4727219054,19.77832283128251,1,0.5743170923718521,0.48050146629693347,0.35205251580109354,0.19778322831282508,0.16666666666666666,87.81946380212617
90958,25559.245877119116,56029.54567690324,78505.20966635567,27.399400838147223,8,0.6159935978902706,0.28100052636512585,0.21577324057904657,0.27399400838147225,1.3333333333333333,98.2264470508589
30908,14831.561851476286,6558.2277632719515,36929.345497875074,38.7165404817311,1,0.2121854459451259,0.4798615844272126,0.2987037781308648,0.387165404817311,0.16666666666666666,66.86542404892292
191028,47820.20102625846,58297.868844488155,79767.19872430843,8.454892584541762,3,0.3051797058257855,0.2503308469243172,0.10439202463030083,0.08454892584541762,0.5,57.81396387552279
110893,74848.63378027179,45984.647544010455,190956.08005741646,19.887323511296316,3,0.4146758365632678,0.6749626557156159,0.4304962442566629,0.19887323511296315,0.5,88.02024175615027
172165,98061.98629374451,78026.8336304511,437486.52052942925,7.452740504343553,2,0.4532096165332739,0.5695814265021608,0.6352721524837064,0.07452740504343552,0.3333333333333333,83.66951777459013
171310,65625.50445977533,53555.923690172705,77199.1060034322,28.29885751592531,4,0.3126257876958304,0.3830804066299418,0.11265995272230489,0.2829885751592531,0.6666666666666666,64.49284063189806
42958,18232.976876952573,4138.792220842233,58604.94750707617,41.074630751206826,7,0.09634508638303071,0.424437284718855,0.34105956694373674,0.41074630751206825,1.1666666666666667,79.1613413603455
202374,83590.92747633756,128606.50953069779,125172.65329922606,26.182109187082236,3,0.6354892897837557,0.4130517135419449,0.15463035431827465,0.26182109187082236,0.5,82.04254413043815
94667,53671.80869127867,43883.31343970619,321481.4343558774,35.46212487920394,4,0.46355449565008067,0.5669537292961504,0.8489796717860432,0.35462124879203943,0.6666666666666666,95.71190926881417
243814,77279.22822354083,118791.65377456736,764517.5227845323,30.032139035201894,4,0.48722244733512987,0.31695976532742515,0.7839147083273851,0.30032139035201894,0.6666666666666666,87.7350571807134
139177,42786.90219467835,91429.17225080427,52265.43886506967,16.618667854369384,5,0.6569273101935253,0.30742796722646953,0.0938830389810631,0.16618667854369384,0.8333333333333334,86.04864267681057
227739,94653.78431033285,14780.767724197698,29022.075683885487,23.127900185887977,8,0.06490222458251638,0.4156239568555796,0.03185892148894731,0.23127900185887978,1.3333333333333333,59.51144018738188
141177,94594.75759511373,20929.293958954364,483098.70062369027,10.987059247364169,1,0.14824860961030736,0.6700436869682295,0.855484074289173,0.10987059247364168,0.16666666666666666,69.76889515372663
191214,48004.42286488963,125798.54107606233,7442.577093978902,17.385996940373758,8,0.6578939882857026,0.25105077486423394,0.009730690605785797,0.17385996940373757,1.3333333333333333,82.11363489471377
189398,81283.4003448614,87648.84959927798,118920.29015176822,25.006049482090724,4,0.4627760039666627,0.42916715247711906,0.15697141753314214,0.25006049482090725,0.6666666666666666,89.25079121881588
97264,62033.23618911322,35727.79290946757,210443.63946924667,24.126950055019392,5,0.3673280238265707,0.6377820795886784,0.5409083511608783,0.24126950055019392,0.8333333333333334,95.631349353379
199139,65682.64958434856,32761.568031377927,657278.8610460807,15.04150510311683,5,0.1645160818894236,0.3298331797606122,0.8251508507199503,0.15041505103116828,0.8333333333333334,67.91556623578965
211349,63786.03625016966,102703.88028068247,788419.9895009865,30.392128369922986,6,0.48594448178454813,0.30180429644885787,0.932604352872484,0.3039212836992299,1.0,100.0
167510,103278.82314263022,21727.895489308852,602713.8623497568,26.10509035394387,2,0.12971103509825593,0.6165531797661645,0.8995192262398615,0.26105090353943866,0.3333333333333333,80.42449510410908
77132,46814.990812303986,22499.599996261502,51224.91068639665,11.674111636149535,8,0.2917025358639929,0.6069464140992582,0.16603002219051965,0.11674111636149535,1.3333333333333333,84.21117795459963
220962,117413.24455228425,14420.743337824802,646878.5266413994,15.691973291297892,8,0.06526345406823256,0.5313730168639144,0.7318888843346361,0.15691973291297892,1.3333333333333333,75.82280792523417
180668,55408.1468202319,95782.32682505688,322292.4381258012,35.96666479039579,6,0.5301565679868979,0.3066848961644115,0.4459733297067013,0.3596666479039579,1.0,100.0
94247,55126.16120924556,23215.02826260023,289887.6427126519,33.87696215250623,6,0.24632113767653327,0.5849115750023403,0.7689572153825902,0.3387696215250623,1.0,98.88683481584337
225762,57307.10032828226,22626.470576422616,789801.5359202072,13.108397101442547,1,0.10022267067275545,0.25383855710120506,0.8745952993863085,0.13108397101442548,0.16666666666666666,48.0327045125445
238664,62470.64991320902,89965.35898623054,905026.0616670279,7.943466934467111,7,0.3769540399315797,0.261751457753197,0.9480127518886676,0.07943466934467111,1.1666666666666667,86.46336839080554
24899,10599.538523439112,15163.450983751456,28119.879116652563,38.312336053262044,3,0.6089983928572014,0.42570137449050616,0.28233944251428333,0.3831233605326204,0.5,84.4100657215528
170540,84268.56810705941,17941.992380062246,260453.1171631032,17.819804909979883,8,0.10520694488133134,0.49412787678585324,0.38180649285080215,0.17819804909979883,1.3333333333333333,83.52034823704072
204974,88340.39502555243,95520.91533954555,231551.58695320747,41.28464752565193,2,0.4660147888978385,0.430983417533699,0.28241580267888544,0.4128464752565193,0.3333333333333333,78.14107309622835
73062,20045.22918384266,50840.446338448965,21780.40095584993,36.64959252221032,1,0.6958534715508604,0.2743591632290748,0.0745271172286891,0.36649592522210317,0.16666666666666666,66.80641348052205
175570,48207.05218160688,25156.6708113401,677514.5477914419,28.322250090169,5,0.14328570263336618,0.2745745411038724,0.964735643605744,0.28322250090169,0.8333333333333334,72.9498897756535
60741,35958.01681367799,30149.162379779296,62211.35045603045,33.94208876096572,5,0.4963560425376483,0.5919892134419583,0.2560517214732654,0.33942088760965716,0.8333333333333334,100.0
181334,117646.51469560676,55698.10230631439,425974.8797878156,30.991878392518704,6,0.30715752316892797,0.6487835413965762,0.5872793847097285,0.309918783925187,1.0,100.0
97104,31721.434341786255,41893.10233220977,369045.918532143,36.052169524273424,3,0.43142509404566,0.3266748469865943,0.9501305778653377,0.36052169524273425,0.5,76.71587359152737
79531,50795.42807748688,39792.35587333769,167385.60812111036,7.364447732788983,8,0.5003376780543146,0.6386871544113224,0.5261646657313197,0.07364447732788983,1.3333333333333333,100.0
41510,24569.308902496134,19966.489720213744,91222.29155244041,9.807042443883628,8,0.48100432956429157,0.5918889159840071,0.5493994914023151,0.09807042443883628,1.3333333333333333,93.53932072751435
194038,120208.46526212552,29236.087121279234,620092.3948645457,7.75262418055391,6,0.15067196694090454,0.6195099169344433,0.7989316459463426,0.07752624180553909,1.0,75.94931497065649
76466,32668.752613868182,36794.870181892,8650.893045621633,29.793921649827073,1,0.48119255854748516,0.4272323988945176,0.028283462733834752,0.2979392164982707,0.16666666666666666,57.95319660335914
50810,21256.303365992455,14435.66587165903,176579.81177156634,33.02922149103671,5,0.2841107237090933,0.41834881649266786,0.8688241083033179,0.3302922149103671,0.8333333333333334,100.0
67136,20829.767920684066,9241.647699249348,81750.24308148674,11.932356366335195,7,0.13765561992447195,0.31026227241247717,0.3044202926950025,0.11932356366335195,1.1666666666666667,66.89812921830283
64569,44404.85125036383,16394.224756919066,195273.65123279253,23.97219727862618,5,0.2539024107066714,0.6877116147123825,0.7560658026018389,0.23972197278626178,0.8333333333333334,91.7358582083323
46102,20181.796020102232,4698.046205587292,61415.207879523645,8.0446862850859,4,0.10190547493790492,0.43776400199779253,0.3330398240831398,0.080446862850859,0.6666666666666666,62.170435131279085
87941,35867.6844545266,35569.30342731812,142346.84136219192,12.344107634534556,5,0.4044678071356719,0.40786077545771143,0.4046657456766239,0.12344107634534555,0.8333333333333334,87.81209946839711
145059,39856.54619937948,85127.07169707821,240208.68348273908,20.046068718079162,1,0.5868444680928326,0.2747609331332732,0.4139844537097648,0.20046068718079163,0.16666666666666666,83.91455500402189
242693,155497.17975707914,109692.25285831915,66843.99345152274,18.03355666033371,2,0.451979467303627,0.6407155532177654,0.06885653217390153,0.18033556660333708,0.3333333333333333,74.54556466237531
59246,25303.590292182667,26414.69513310684,161712.38078018973,37.17747221675559,1,0.44584773880273504,0.4270936483844085,0.6823767882227902,0.3717747221675559,0.16666666666666666,83.40598540567171
146848,48110.25615281776,63581.661173901426,137099.04067020016,7.542665353283134,5,0.4329760103910263,0.32761941703542274,0.23340297564522527,0.07542665353283134,0.8333333333333334,85.40218532416456
173119,77056.97730014913,43021.23908523967,257596.10171933516,21.05931771353626,4,0.2485067444084108,0.4451098799100568,0.37199282245064835,0.2105931771353626,0.6666666666666666,94.14680476221358
115046,75178.82035679877,64474.025297413544,187139.34189265236,14.247454707578388,7,0.5604195304262082,0.653467485673546,0.406661991491778,0.14247454707578389,1.1666666666666667,100.0
142592,44573.88979030099,12860.2018504073,228003.37089183403,23.300924007229003,4,0.09018880337190936,0.31259740932381197,0.3997478310351107,0.23300924007229004,0.6666666666666666,60.15377479708367
27281,15681.996555077638,9676.676736823394,81352.74572972607,30.12639716450496,6,0.3547038868378503,0.5748321745932201,0.7455073652883515,0.3012639716450496,1.0,100.0
190626,70252.75923322323,84390.82230053654,27741.601338815064,13.5076144040338,5,0.44270363067229307,0.3685371315204811,0.03638223712769384,0.135076144040338,0.8333333333333334,73.97812666334119
51325,32358.839737075516,20636.88994075266,193672.2892259622,7.9412358346578955,6,0.4020826096590874,0.6304693567866637,0.9433623440134544,0.07941235834657895,1.0,86.74528098190208
32338,12155.87950310007,3304.081466505571,87828.36293605545,20.238076763319924,6,0.10217333992533771,0.3759007824571733,0.6789872822689672,0.20238076763319923,1.0,75.76208177896162
136146,83611.81201184755,60347.567240811506,430038.86622246733,23.640315923832762,4,0.4432562634290505,0.6141334450652061,0.7896648932441411,0.23640315923832764,0.6666666666666666,99.52433254745446
171457,49490.15789326878,48560.263803703114,140573.2900644797,14.940296163581948,7,0.2832212379996332,0.2886447207945361,0.20496872403063113,0.14940296163581948,1.1666666666666667,74.23096395982519
220819,77084.83946260766,151408.82703315106,321150.16946075286,28.62933605822759,2,0.6856693809552215,0.3490860816442773,0.3635898286161436,0.2862933605822759,0.3333333333333333,91.26255525155705
140495,78596.49116952455,79841.04568403157,86675.09722141775,21.040159781219046,6,0.5682838939750993,0.5594255394820069,0.15423164031000702,0.21040159781219045,1.0,96.51836121767595
99306,42126.261259619925,17803.200096958986,205737.29905115112,37.37400129616958,5,0.1792761776424283,0.424206606444927,0.5179377355123334,0.3737400129616958,0.8333333333333334,81.79388695754102
187003,74310.47018375612,99966.29179229187,385706.9997578661,14.186296130497908,2,0.5345705244958202,0.3973758184828913,0.5156427968506736,0.14186296130497908,0.3333333333333333,100.0
37604,18904.17667542519,24142.135538177146,31708.217982130198,8.368523925880329,6,0.642009773911742,0.5027171757107007,0.21080349153102196,0.08368523925880328,1.0,91.13652881040525
